weight,age,height,size
51,34,152.4,M
58,31,175.26,M
48,31,154.94,S
56,32,157.48,M
54,30,160.02,S
69,30,172.72,L
58,29,167.64,M
76,45,172.72,XL
57,29,167.64,M
76,40,175.26,XL
71,35,170.18,L
68,34,157.48,L
56,29,162.56,M
79,32,177.8,XL
63,40,167.64,M
67,41,172.72,L
71,31,167.48,XL
74,19,172.72,L
65,30,172.88,M
73,48,172.72,XL
73,24,170.18,XL
54,33,170.18,M
64,39,167.64,L
65,30,167.64,M
58,27,167.64,M
52,29,157.48,S
68,50,177.8,L
69,33,170.18,L
52,28,154.94,S
51,28,167.64,S
73,34,170.18,XL
58,35,167.64,M
64,29,167.64,L
71,31,170.18,L
63,28,170.18,M
60,37,177.8,M
63,32,167.64,M
67,30,172.72,L
52,36,162.56,M
54,24,167.64,M
54,35,170.18,M
64,27,170.18,L
61,31,160.02,M
67,29,167.64,L
54,33,167.48,S
54,43,157.48,M
71,32,167.64,L
69,33,170.18,L
71,34,164.94,XL
72,33,172.72,L
54,31,162.56,M
54,28,165.1,S
51,34,162.56,S
78,45,175.26,XL
56,29,167.64,M
64,29,172.72,L
72,28,165.1,XL
70,38,170.18,XL
58,38,162.56,M
63,31,160.02,L
63,33,165.1,M
69,38,172.72,XL
62,44,167.64,M
74,30,170.18,XL
56,60,154.94,M
72,37,172.72,XL
77,31,167.64,XL
64,39,170.18,L
68,63,172.72,XL
68,30,167.64,L
67,41,162.56,L
61,52,157.48,L
63,34,154.94,L
52,44,160.02,M
54,38,165.1,S
57,37,172.72,M
51,31,159.48,M
61,18,165.1,M
67,32,167.64,L
67,32,167.64,L
58,33,167.64,M
58,42,175.26,M
54,33,157.48,M
58,33,160.02,M
68,25,167.64,XL
56,35,160.02,M
61,44,177.8,M
54,30,162.56,S
72,34,175.26,XL
58,26,165.1,M
52,36,162.56,M
58,33,162.56,M
75,40,167.64,XL
71,27,170.18,L
50,32,170.18,S
53,42,162.4,S
78,40,172.72,XL
77,39,175.26,XL
56,31,162.56,M
71,30,177.8,L
72,25,170.18,XL
70,40,170.18,L
69,43,177.8,XL
67,27,177.8,L
58,29,172.72,M
71,35,172.72,XL
54,30,165.1,S
49,27,157.48,S
52,34,157.48,M
56,31,167.64,M
60,28,170.18,M
76,29,175.26,XL
69,40,167.64,L
58,34,160.02,M
70,27,165.1,L
76,32,177.8,XL
78,29,180.34,XL
58,33,162.56,M
71,30,175.26,L
50,27,160.02,M
54,33,175.26,S
63,33,160.02,L
71,37,170.18,L
67,34,160.02,L
58,35,167.64,M
58,29,160.02,M
52,40,160.02,S
71,40,167.64,L
56,31,160.02,M
69,30,172.72,L
47,28,154.94,S
59,32,170.18,M
70,33,165.1,L
69,52,162.56,L
66,51,167.64,L
58,26,167.64,M
55,47,167.64,M
52,41,165.1,M
58,22,162.56,M
69,49,165.1,L
70,40,170.18,XL
48,35,157.48,S
73,32,172.72,XL
68,32,175.26,L
82,37,180.34,XL
56,28,170.18,M
76,35,177.8,XL
63,28,175.26,M
63,29,152.4,L
53,47,165.1,M
65,35,160.02,L
75,27,172.72,XL
58,26,165.1,M
49,35,157.32,S
69,34,167.64,L
61,28,162.56,M
50,32,159.48,M
55,39,170.18,M
53,34,160.02,S
51,37,160.02,S
64,33,175.26,M
55,33,162.56,M
69,32,175.26,XL
52,34,152.4,M
56,50,154.94,M
61,30,175.26,M
61,26,170.18,M
52,49,172.72,S
58,31,165.1,M
69,28,162.56,L
51,31,167.64,S
61,31,160.02,M
62,49,165.1,M
69,37,167.64,L
69,55,170.18,XL
54,22,170.18,S
65,30,175.26,M
54,27,167.64,S
63,27,165.1,M
58,45,170.18,M
78,40,172.72,XL
56,33,167.64,M
68,33,167.64,L
73,30,170.18,XL
71,47,172.72,XL
53,33,167.64,S
68,37,165.1,L
61,29,172.72,M
57,57,167.64,M
61,35,170.18,M
63,26,162.56,M
52,34,167.64,S
52,29,170.18,S
65,28,157.48,L
56,36,162.56,M
52,28,160.02,M
54,33,175.26,S
54,30,160.02,M
75,46,167.64,XL
65,30,170.34,M
52,28,154.94,S
69,29,172.72,L
54,28,157.48,M
60,32,170.18,M
54,41,165.1,M
61,25,170.18,M
63,27,170.18,M
74,34,172.72,L
54,29,165.1,S
70,27,170.18,XL
52,23,167.64,S
69,35,170.18,L
61,44,162.56,M
58,27,162.56,M
69,36,170.18,L
54,18,162.56,S
51,40,157.48,S
52,36,167.64,S
58,32,175.26,M
62,31,167.64,L
56,32,157.48,M
58,27,160.02,M
49,26,162.56,S
53,43,162.56,M
52,36,160.02,M
61,26,162.56,M
52,18,162.56,S
74,30,175.26,L
68,36,167.64,XL
56,37,165.1,M
54,31,167.64,M
58,29,170.18,M
62,31,170.18,M
76,29,172.72,XL
58,29,172.72,M
76,31,170.18,XL
54,31,154.94,M
68,49,175.26,XL
67,29,172.72,L
60,33,167.64,L
52,50,165.1,S
75,42,167.64,XL
54,34,167.64,S
55,39,170.18,M
72,32,165.1,XL
68,35,162.56,L
67,35,177.8,L
55,35,167.64,M
54,34,160.02,S
56,25,172.72,M
68,31,165.1,XL
58,36,170.18,M
54,29,164.94,S
54,27,165.1,M
72,29,170.18,XL
71,20,177.8,L
67,37,177.8,L
65,30,157.48,L
57,26,162.56,M
80,28,177.8,XL
64,36,167.64,L
65,29,160.02,XL
61,33,175.26,M
75,25,162.56,XL
55,37,162.56,M
61,38,172.72,M
49,26,165.1,S
53,42,170.26,S
74,31,162.56,XL
73,29,170.18,XL
56,39,162.56,M
74,32,170.18,L
49,26,175.26,S
52,38,162.56,S
69,32,172.72,L
68,42,167.64,XL
54,22,162.56,M
65,35,167.64,M
71,32,170.18,XL
65,35,165.1,M
52,33,165.1,S
71,42,167.64,L
58,37,160.02,M
76,32,172.72,L
77,40,167.48,XL
58,25,165.1,M
54,54,167.48,S
72,55,167.64,XL
45,28,157.48,S
68,28,167.64,L
53,27,149.86,M
77,27,167.48,XL
71,40,172.72,XL
71,40,167.64,XL
49,33,160.02,S
40,29,157.48,S
63,46,154.94,L
61,28,170.18,M
72,31,172.72,L
80,35,177.8,XL
71,42,177.8,XL
58,39,172.72,M
54,43,162.56,M
61,37,167.64,M
54,33,167.48,S
54,33,162.56,S
63,29,157.48,L
57,39,167.64,M
56,34,162.56,M
61,33,165.1,M
49,26,160.02,S
52,27,157.48,S
58,32,162.56,M
73,34,167.64,XL
53,32,162.56,M
66,37,180.34,XL
51,26,165.1,S
61,38,165.1,M
58,28,162.56,M
69,30,170.18,L
57,30,162.56,M
76,27,175.26,L
73,48,172.72,XL
52,31,157.48,S
62,46,165.1,M
63,39,170.18,M
71,47,167.64,XL
51,54,157.48,S
54,31,172.72,S
56,33,160.02,M
55,30,165.1,M
67,34,160.02,L
75,49,172.72,XL
63,40,167.64,L
71,30,172.72,L
73,26,170.18,XL
50,38,160.02,S
69,29,170.18,L
62,44,167.64,M
74,32,165.1,XL
48,40,154.94,S
50,29,157.48,S
50,45,165.1,S
51,48,159.48,M
52,44,154.94,M
52,31,157.48,S
63,40,167.64,L
76,37,175.26,XL
64,36,175.26,L
70,29,167.64,L
67,61,167.64,L
56,34,157.48,M
71,30,167.64,L
70,43,162.56,XL
58,30,162.56,M
67,33,162.56,L
70,36,165.1,XL
61,29,157.48,L
58,25,167.64,M
71,30,177.8,XL
63,28,175.26,M
68,30,162.56,L
63,24,170.18,M
54,24,175.26,S
71,39,170.18,XL
78,42,175.26,XL
54,24,164.94,S
54,31,162.56,S
61,26,175.26,M
56,27,170.18,M
54,38,165.1,S
67,22,167.64,L
54,31,165.1,S
74,46,175.26,XL
58,35,167.64,M
49,37,157.48,S
53,25,160.02,S
56,29,165.1,M
67,34,162.56,XL
47,40,147.32,S
49,27,157.48,S
77,26,175.26,XL
62,40,160.02,XL
58,42,170.18,M
76,27,172.72,L
54,36,167.64,S
70,29,170.18,L
64,31,160.02,L
63,36,162.56,M
59,38,172.72,M
54,33,160.02,S
54,32,162.56,S
51,32,160.02,S
69,25,172.72,L
52,29,170.18,S
72,33,170.18,XL
68,43,167.64,XL
55,27,162.8,S
70,32,170.18,L
52,28,162.56,S
69,39,172.72,L
56,47,162.56,M
63,27,167.64,M
68,31,165.1,XL
58,31,170.18,M
70,28,167.64,L
67,33,172.72,L
74,37,172.72,XL
58,43,170.18,M
58,36,167.64,M
62,32,160.02,L
68,29,170.18,L
56,30,172.72,M
61,36,172.72,M
71,28,170.18,L
53,27,160.02,S
65,25,162.56,L
69,44,162.56,L
69,32,175.26,L
68,42,167.64,L
63,35,172.72,M
61,31,160.02,M
58,23,172.72,M
65,26,170.18,M
72,31,167.64,XL
56,45,165.1,M
71,27,175.26,L
74,55,177.8,XL
65,35,172.72,M
56,29,162.56,M
73,47,180.34,XL
73,31,170.18,XL
64,29,167.64,L
69,31,167.64,L
48,53,160.02,S
60,32,165.1,M
71,45,170.18,L
78,27,175.26,XL
71,21,167.64,L
54,40,162.56,S
58,27,167.64,M
55,32,167.64,M
61,30,165.1,M
50,32,162.56,S
65,31,172.72,M
63,28,160.02,L
71,26,177.8,L
74,29,172.72,L
65,33,160.02,XL
57,28,162.56,M
78,30,175.26,XL
65,38,162.56,XL
71,36,170.18,XL
61,27,162.56,M
63,28,170.18,M
52,26,167.64,S
66,36,162.56,XL
57,36,165.1,M
71,27,170.18,XL
49,24,160.02,S
51,41,152.4,M
50,39,156.94,M
71,43,175.26,XL
65,30,160.02,L
58,26,172.72,M
61,35,165.1,M
56,32,162.56,M
74,29,165.1,XL
50,27,165.1,S
72,37,170.18,XL
73,28,170.18,XL
58,37,167.64,M
69,34,164.94,XL
61,31,154.94,L
73,37,167.64,XL
58,30,167.64,M
58,43,170.18,M
55,25,165.1,M
64,32,170.18,L
61,36,170.18,M
78,28,175.26,XL
45,43,149.86,S
58,36,162.56,M
58,32,172.72,M
64,31,175.26,L
70,33,162.56,XL
78,30,180.34,XL
58,30,172.72,M
69,30,175.26,L
80,36,175.26,XL
63,31,172.72,M
67,32,175.26,L
62,33,167.64,M
64,29,175.26,L
81,32,167.48,XL
52,23,160.02,S
57,26,162.56,M
56,29,160.02,M
58,32,167.64,M
73,46,167.48,XL
64,48,162.56,L
65,30,162.56,XL
69,31,172.72,L
54,34,162.56,S
58,44,165.1,M
61,29,157.48,L
58,38,165.1,M
48,33,154.94,S
58,27,172.72,M
49,32,160.02,S
69,38,172.72,L
61,29,162.56,M
61,34,165.1,M
61,25,160.02,M
58,32,162.56,M
65,33,160.02,XL
69,29,162.56,L
79,28,170.18,XL
56,28,167.64,M
73,43,167.64,L
68,35,162.56,XL
78,40,172.72,XL
56,32,167.64,M
61,33,170.18,M
69,33,170.18,L
61,31,172.72,M
65,29,154.94,L
64,33,175.26,L
54,29,167.64,S
54,49,170.18,M
58,30,175.26,M
58,32,172.72,M
54,34,162.56,M
54,33,162.56,M
49,39,160.02,S
80,32,182.88,XL
62,29,170.18,M
58,30,170.18,M
56,29,157.48,M
63,51,160.02,XL
67,37,170.18,L
52,37,170.26,S
52,20,170.18,S
63,39,160.02,L
53,41,165.1,S
52,46,167.64,S
53,40,157.48,S
58,33,162.56,M
53,23,157.48,S
61,29,165.1,M
56,50,165.1,M
69,39,167.64,L
71,33,167.64,XL
61,30,165.1,M
62,32,165.1,M
56,48,165.1,M
86,51,187.96,XL
65,32,162.56,XL
52,48,157.48,M
52,39,160.02,S
61,32,165.1,M
73,36,170.18,XL
69,38,177.8,L
52,31,157.48,M
52,29,157.48,S
61,32,165.1,M
50,41,162.56,M
67,40,162.56,L
58,32,162.56,M
45,28,157.48,S
80,38,180.34,XL
53,28,167.64,S
54,29,160.02,S
67,22,167.64,L
53,45,164.94,S
69,31,162.4,XL
58,34,170.18,M
74,29,175.26,L
56,29,170.18,M
53,30,167.64,M
78,39,172.72,XL
68,36,167.64,L
54,51,165.1,M
59,41,165.1,M
74,33,170.18,L
54,34,164.94,S
73,26,167.64,XL
69,43,167.64,L
76,32,170.18,XL
74,36,172.72,L
52,31,160.02,M
51,34,162.56,M
68,29,165.1,XL
78,27,177.8,XL
67,33,167.64,L
56,47,157.48,M
58,28,167.64,M
63,29,175.26,M
66,23,167.64,L
69,33,172.72,L
61,35,167.64,M
70,36,170.18,XL
61,39,170.18,M
53,54,160.02,M
56,32,162.56,M
75,28,167.64,XL
58,31,167.64,M
52,50,162.56,S
71,25,167.64,L
54,26,165.1,S
53,66,157.48,M
72,27,172.72,L
52,34,165.1,S
69,24,170.18,L
57,33,154.94,M
65,46,160.02,L
63,35,172.72,M
61,28,162.56,M
52,28,157.48,S
56,31,152.4,L
77,38,175.26,XL
67,33,170.18,L
50,38,157.48,S
53,44,162.56,S
69,34,167.64,L
67,27,177.8,L
58,33,162.56,M
52,27,165.1,M
56,30,162.56,M
72,30,170.18,L
53,36,157.48,M
69,35,170.18,L
58,28,167.64,M
54,46,165.1,M
68,40,160.02,XL
61,26,172.72,M
54,38,165.1,S
58,27,160.02,M
72,30,167.64,XL
58,34,165.1,M
69,34,170.18,L
61,20,170.18,M
75,40,167.64,XL
54,50,154.94,M
70,31,167.64,L
54,32,160.02,S
50,32,154.94,S
62,29,172.72,M
63,48,162.4,XL
68,38,162.56,L
66,51,160.02,XL
49,43,170.18,S
58,31,154.94,L
50,31,157.48,S
76,45,172.72,XL
52,28,172.72,S
54,35,157.48,M
52,30,162.4,S
56,51,167.64,M
52,38,165.1,S
69,33,172.72,XL
80,33,177.8,XL
58,29,162.56,M
58,31,152.4,L
54,41,162.56,S
70,32,165.1,XL
72,41,167.64,XL
76,27,172.72,XL
61,28,162.56,M
54,28,165.1,S
61,33,177.8,M
61,33,160.02,M
58,32,172.72,M
67,23,167.64,L
61,39,170.18,M
54,40,162.56,S
79,29,170.18,XL
71,44,165.1,L
53,32,154.94,M
65,26,167.64,M
74,19,172.72,L
58,36,167.64,M
52,31,160.02,M
56,26,162.56,M
60,58,167.64,L
52,26,162.56,M
55,48,165.1,M
72,28,175.26,XL
68,33,162.56,XL
76,25,172.72,L
64,28,154.94,L
78,33,175.26,XL
69,29,167.64,L
58,40,172.72,M
65,30,175.26,L
52,32,160.02,S
71,31,170.18,L
80,27,182.88,XL
57,32,165.1,M
54,29,160.02,S
55,26,170.18,M
53,28,152.4,M
52,31,162.56,S
71,26,167.64,L
78,22,175.26,XL
67,35,160.02,L
56,31,160.02,M
76,37,172.72,XL
52,32,154.94,S
75,28,167.64,XL
68,30,167.64,XL
56,30,160.02,M
73,27,175.26,L
65,39,162.56,L
73,29,170.18,XL
81,28,175.26,XL
70,26,165.1,XL
57,27,154.94,M
81,25,164.94,XL
54,32,165.1,M
47,29,157.48,S
53,48,160.02,S
46,32,152.4,S
52,30,165.1,S
53,34,170.18,S
63,33,170.18,M
56,32,157.48,M
58,39,165.1,M
69,30,170.18,XL
74,29,165.1,XL
48,41,149.86,S
58,24,165.1,M
78,34,177.8,XL
71,38,167.64,XL
52,33,162.56,S
55,33,162.56,M
71,33,167.48,XL
56,35,162.56,M
52,25,170.18,S
54,42,157.48,M
71,37,167.64,L
49,34,157.48,S
75,35,167.64,XL
54,32,162.56,M
71,60,172.72,XL
72,27,170.18,XL
76,18,170.18,XL
70,30,167.64,L
56,33,170.18,M
54,34,160.02,M
52,44,154.94,M
61,28,170.18,M
67,36,167.64,L
72,56,170.18,XL
78,31,180.34,XL
58,20,162.56,M
70,34,170.18,L
71,33,167.64,L
71,37,172.72,L
74,31,175.26,L
65,26,165.1,M
65,48,172.72,M
69,48,172.72,L
49,38,162.56,S
81,39,180.34,XL
80,29,175.26,XL
71,29,175.26,L
50,32,154.94,M
65,29,162.56,XL
65,30,175.26,M
67,39,162.56,XL
54,25,165.1,S
47,25,162.56,S
54,33,160.02,S
69,30,162.56,L
68,32,167.64,XL
53,41,165.1,S
71,27,172.72,L
68,26,165.1,L
52,59,157.48,S
70,31,162.56,XL
63,32,157.48,L
58,33,162.56,M
56,31,160.02,M
63,45,162.56,M
64,42,167.64,L
64,29,167.64,L
67,23,167.64,XL
69,24,170.18,L
54,26,170.18,S
72,22,165.1,XL
58,30,162.56,M
54,31,167.64,M
58,30,172.72,M
58,45,157.48,M
58,26,175.26,M
61,28,162.56,M
58,27,162.56,M
48,34,157.48,S
71,33,170.18,L
69,34,162.56,L
65,29,162.56,XL
56,27,160.02,M
51,37,156.94,M
57,32,165.1,M
74,24,170.18,L
58,50,167.64,M
62,33,165.1,M
61,29,167.64,M
48,33,154.94,S
69,40,170.18,XL
53,30,162.8,S
58,21,165.1,M
67,46,162.56,XL
65,29,175.26,M
71,28,177.8,L
71,28,177.8,XL
69,57,170.18,L
63,31,167.64,M
56,65,154.94,M
52,26,172.72,S
65,26,165.1,M
73,30,167.64,XL
52,38,162.56,S
55,37,165.1,M
61,31,157.48,L
61,32,160.02,M
68,30,170.18,L
49,53,159.86,S
74,31,172.72,L
69,30,165.1,L
69,24,162.56,L
58,27,157.48,M
58,48,160.02,M
69,34,165.1,L
60,31,160.02,M
71,31,167.64,XL
80,35,175.26,XL
80,36,175.26,XL
61,26,162.56,M
63,44,170.18,M
60,31,170.18,M
67,34,167.64,L
53,32,170.26,S
58,28,165.1,M
49,27,157.48,S
56,26,172.72,M
63,48,160.02,XL
69,35,172.72,L
72,28,170.18,XL
69,54,170.18,L
67,59,175.26,L
58,27,167.64,M
69,35,170.18,L
72,20,162.56,XL
69,41,170.18,L
52,38,162.56,S
67,33,172.72,L
60,41,167.64,M
64,21,170.18,L
54,35,162.56,S
49,29,167.64,S
56,32,162.56,M
69,36,175.26,L
71,32,170.18,XL
67,40,162.56,L
63,27,170.18,M
56,31,170.18,M
56,57,165.1,M
56,38,160.02,M
79,32,175.26,XL
76,27,172.72,L
69,33,167.64,L
63,32,157.48,L
71,30,175.26,L
56,35,157.48,M
70,32,170.18,L
58,34,162.56,M
68,33,167.64,XL
61,30,165.1,M
56,30,167.64,M
65,32,162.56,L
76,45,172.72,XL
53,44,165.1,M
76,26,170.18,XL
70,40,170.18,XL
54,22,165.1,M
54,54,167.48,S
60,29,162.56,M
69,32,165.1,L
65,21,172.72,M
54,28,162.56,S
73,37,159.86,XL
70,35,160.02,XL
51,26,159.48,M
55,30,157.48,M
58,31,170.18,M
73,35,175.26,XL
53,31,154.94,M
68,49,167.64,XL
79,53,172.72,XL
66,36,172.72,L
69,49,165.1,L
53,34,154.94,M
71,33,170.18,L
52,36,154.94,S
54,32,170.18,S
68,31,165.1,XL
61,43,162.56,M
58,32,162.56,M
67,33,170.18,XL
52,28,167.64,S
52,37,159.86,S
49,32,157.48,S
55,33,162.56,M
59,29,167.64,M
73,35,170.18,XL
52,32,157.48,S
63,31,170.18,M
52,31,162.56,S
58,40,165.1,M
58,41,175.26,M
65,40,175.26,M
54,41,157.48,M
63,37,172.72,M
56,35,162.56,M
65,32,172.88,M
58,27,170.18,M
50,40,154.94,M
49,27,152.4,S
73,30,167.64,XL
56,30,157.48,M
61,27,170.18,M
64,34,167.64,L
60,34,165.1,M
54,34,167.64,M
65,33,160.02,L
55,26,170.18,M
72,32,172.72,XL
63,39,160.02,L
75,29,167.64,XL
66,37,157.48,L
65,54,165.1,M
58,26,167.64,M
58,26,167.64,M
76,52,177.8,XL
56,28,170.18,M
64,33,167.64,L
53,38,167.64,S
61,26,167.64,M
61,29,172.72,M
52,23,162.56,M
71,25,167.64,L
69,28,162.56,L
69,37,165.1,L
73,31,172.72,XL
58,27,162.56,M
56,29,165.1,M
54,28,167.64,S
66,35,172.72,XL
52,41,154.94,S
58,44,154.94,L
65,50,160.02,L
72,18,167.64,XL
61,28,175.26,M
61,42,157.48,L
53,32,165.1,M
74,44,175.26,L
58,39,175.26,M
63,36,175.26,M
53,45,154.94,M
66,31,170.18,XL
56,30,157.48,M
68,21,167.64,XL
61,29,175.26,M
78,32,172.72,XL
63,28,175.26,M
68,29,162.56,XL
72,29,175.26,L
71,31,172.72,L
56,25,162.56,M
56,38,165.1,M
68,37,160.02,XL
67,30,172.72,L
73,41,167.64,XL
69,41,162.56,L
69,35,172.72,XL
82,27,182.88,XL
63,32,172.72,M
52,24,162.56,S
54,34,167.64,S
62,30,162.56,M
63,26,170.18,M
54,29,160.02,S
61,31,162.56,M
58,28,165.1,M
75,26,175.26,XL
54,30,167.48,S
63,31,170.18,M
54,25,162.56,S
58,31,162.56,M
53,31,162.56,S
68,36,167.64,XL
49,33,159.86,S
58,36,162.56,M
73,48,170.18,XL
58,28,157.48,M
53,30,160.02,S
54,28,165.1,M
62,44,175.26,M
62,30,170.18,M
58,44,172.72,M
69,29,165.1,XL
61,24,175.26,M
58,33,170.18,M
48,57,157.48,S
50,33,157.48,S
77,31,170.18,XL
66,31,175.26,L
52,20,162.56,S
61,28,162.56,M
58,30,157.48,M
63,27,170.18,M
49,29,157.48,S
53,45,162.56,S
58,21,157.48,M
57,26,162.56,M
56,31,170.18,M
61,28,157.48,L
54,25,160.02,M
74,24,170.18,XL
58,35,160.02,M
76,31,177.8,XL
52,45,162.56,M
61,50,160.02,M
67,38,167.64,L
71,39,170.18,XL
63,31,157.48,L
63,47,160.02,XL
56,26,167.64,M
56,44,167.64,M
69,30,170.18,XL
66,32,165.1,XL
54,30,162.56,S
61,32,157.48,L
56,31,154.94,M
72,34,165.1,L
58,24,175.26,M
63,32,175.26,M
64,29,172.72,L
56,37,165.1,M
65,37,162.56,XL
56,26,162.56,M
76,30,170.18,XL
61,37,167.64,M
69,33,170.18,L
58,38,165.1,M
48,30,157.48,S
62,30,170.18,M
54,30,157.48,M
73,34,170.18,XL
61,43,157.48,L
57,49,165.1,M
61,30,172.72,M
61,39,170.18,M
73,33,172.72,XL
49,25,167.64,S
71,24,162.56,XL
54,31,162.56,S
52,40,162.56,S
51,23,156.94,M
56,30,162.56,M
50,29,154.4,M
56,46,162.56,M
54,31,162.56,M
67,35,172.72,L
66,34,162.56,XL
53,45,162.56,S
58,48,170.18,M
58,26,170.18,M
69,35,167.64,L
54,29,165.1,S
77,28,167.48,XL
74,34,167.64,XL
74,31,175.26,L
64,27,175.26,L
70,28,167.64,L
71,28,167.64,XL
58,31,170.18,M
54,34,167.64,S
70,52,170.18,L
74,26,177.8,L
76,30,170.18,XL
61,30,162.56,M
54,44,170.18,S
56,38,165.1,M
69,27,162.4,XL
45,34,157.48,S
52,38,170.18,S
56,28,170.18,M
77,36,162.56,XL
56,39,165.1,M
50,31,160.02,S
74,30,172.72,XL
61,27,162.56,M
58,28,162.56,M
68,36,162.56,L
71,28,170.18,L
61,34,175.26,M
54,16,170.18,M
61,30,165.1,M
59,31,160.02,M
53,30,164.94,S
73,41,170.18,XL
72,33,170.18,L
48,27,154.94,S
53,31,162.56,M
56,42,165.1,M
52,55,157.48,M
49,26,165.1,S
58,33,167.64,M
55,27,170.18,M
53,37,162.56,S
68,35,170.18,XL
53,50,167.64,M
69,42,167.64,L
71,28,175.26,L
50,31,157.48,S
67,38,172.72,L
54,52,162.56,M
52,54,167.64,M
64,42,177.8,XL
58,25,167.64,M
70,25,165.1,L
69,30,167.64,L
51,37,151.86,M
63,42,162.56,M
61,42,157.48,L
54,35,160.02,M
54,49,165.1,M
74,34,172.72,XL
56,30,165.1,M
71,26,167.48,XL
61,27,167.64,M
80,33,177.8,XL
70,29,177.8,XL
65,26,167.64,M
78,39,172.72,XL
69,29,175.26,L
54,48,167.64,S
47,40,154.94,S
47,29,154.94,S
56,47,167.64,M
58,35,167.64,M
51,50,160.02,S
67,31,172.72,L
65,33,160.02,XL
70,31,165.1,L
61,33,162.56,M
57,42,162.56,M
69,50,170.18,XL
74,35,165.1,XL
54,48,162.56,S
64,33,157.48,L
77,38,164.94,XL
50,53,157.48,M
50,36,160.02,M
52,33,162.56,S
62,30,170.18,M
73,42,170.18,XL
63,34,177.8,M
79,32,172.72,XL
53,32,165.1,S
60,29,172.72,M
75,31,167.64,XL
68,37,162.56,XL
74,27,180.34,XL
70,37,167.64,XL
69,31,167.64,L
49,34,157.48,S
75,28,167.64,XL
61,27,165.1,M
58,46,165.1,M
58,36,170.18,M
54,28,162.56,S
64,29,167.64,L
61,30,172.72,M
47,32,160.02,S
70,33,170.18,XL
54,41,170.18,M
52,32,157.48,S
66,63,170.18,XL
61,29,170.18,M
76,30,175.26,L
73,43,172.72,XL
48,34,162.56,S
61,29,167.64,M
69,33,170.18,L
67,34,167.64,L
62,32,160.02,XL
71,25,167.64,L
58,35,157.48,M
67,30,167.64,L
54,30,160.02,S
71,37,170.18,L
69,31,170.18,L
58,30,160.02,M
49,26,157.48,S
52,29,157.48,S
63,40,172.72,M
61,28,172.72,M
60,37,175.26,M
68,27,162.56,L
58,29,172.72,M
52,26,162.56,S
58,27,160.02,M
53,19,162.56,S
49,44,154.94,S
61,31,170.18,M
56,17,170.18,M
61,29,162.56,M
79,33,180.34,XL
69,46,165.1,L
61,30,162.56,M
74,37,172.72,L
56,38,160.02,M
54,20,170.18,S
65,32,172.88,M
54,27,157.48,M
61,20,162.56,M
75,35,167.64,XL
70,30,167.64,XL
72,40,167.64,XL
63,31,167.64,M
67,29,170.18,L
72,39,167.64,XL
71,40,160.02,XL
56,28,165.1,M
54,30,160.02,S
56,27,157.48,M
61,32,172.72,M
79,38,175.26,XL
58,26,170.18,M
58,23,162.56,M
54,29,164.94,S
53,45,160.02,S
65,24,170.18,M
61,28,162.56,M
76,44,170.18,XL
60,35,170.18,M
76,25,172.72,XL
54,29,157.48,M
79,35,167.48,XL
59,34,170.18,M
62,66,160.02,XL
82,35,180.34,XL
63,35,172.72,M
52,27,165.1,S
67,32,170.18,L
67,34,160.02,L
56,27,157.48,M
69,30,162.56,L
54,34,165.1,S
69,53,167.64,L
73,26,172.72,XL
69,26,162.56,L
76,33,170.18,XL
53,40,160.02,M
58,35,167.64,M
54,31,162.56,S
48,39,149.86,S
49,36,157.48,S
62,64,160.02,L
61,38,165.1,M
68,31,162.56,XL
54,57,157.48,M
68,30,162.56,L
55,31,165.34,S
68,27,167.64,XL
61,26,162.56,M
61,31,172.72,M
69,29,164.94,XL
61,33,162.56,M
58,33,160.02,M
58,33,165.1,M
73,28,172.72,L
58,23,170.18,M
54,38,162.56,S
67,28,175.26,L
58,32,160.02,M
61,29,172.72,M
52,19,160.02,M
68,27,167.64,XL
72,38,170.18,L
54,34,170.18,S
58,32,162.56,M
58,31,170.18,M
63,29,165.1,M
63,32,175.26,M
54,52,170.18,S
54,31,160.02,S
61,31,172.72,M
70,28,167.64,L
69,29,170.18,L
56,27,165.1,M
58,26,170.18,M
58,20,170.18,M
65,28,159.86,XL
61,29,170.18,M
61,43,170.18,M
80,31,185.42,XL
63,39,165.1,M
61,32,172.72,M
69,23,177.8,L
56,31,160.02,M
71,26,170.18,L
74,23,170.18,L
51,34,160.02,S
61,24,167.64,M
68,26,165.1,L
72,27,167.64,L
61,28,172.72,M
70,37,172.72,XL
68,29,167.64,XL
76,45,180.34,XL
54,23,167.64,S
58,25,167.64,M
61,31,162.56,M
76,32,177.8,L
58,28,165.1,M
68,30,167.64,XL
73,47,167.64,XL
63,21,170.34,M
78,35,175.26,XL
47,25,157.48,S
53,39,170.26,S
52,26,157.48,S
76,25,175.26,XL
70,30,167.48,XL
71,39,167.48,XL
54,32,162.56,S
61,41,175.26,M
63,29,167.64,M
49,28,154.94,S
63,28,170.18,M
56,34,172.72,M
64,36,167.64,L
63,49,160.02,XL
65,31,160.02,L
61,25,162.56,M
67,32,170.18,L
75,40,170.18,XL
58,39,162.56,M
53,23,170.18,S
58,37,170.18,M
76,34,175.26,XL
53,41,157.48,M
80,26,177.8,XL
52,42,159.86,S
58,24,152.4,L
53,29,162.56,M
52,32,157.48,S
68,35,162.56,XL
56,30,170.18,M
68,33,167.64,XL
52,31,157.48,S
68,23,165.1,L
56,25,170.18,M
56,32,165.1,M
