订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
DD20170516235131846BD8080AE9E,E43A6E078A06874,4,4,乐虎,2017/6/20 1:33,E,已出货未退款,已提现,饮料,功能饮料
DD201708167493594708754420483,E43A6E078A04228,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/20 1:55,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493594680141199789,E43A6E078A04172,3,3,250ml维他柠檬茶,2017/6/20 2:00,A,已出货未退款,已提现,饮料,茶饮料
DD201708167493709386621661678,E43A6E078A06874,3.5,3.5,维他原味豆奶,2017/6/20 2:03,E,已出货未退款,已提现,饮料,植物蛋白
DD201708167493558765038406353,E43A6E078A04172,3,3,13g无穷烤鸡小腿蜂蜜味,2017/6/20 2:04,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493316747515889088,E43A6E078A04228,3.5,3.5,维他原味豆奶,2017/6/20 2:26,C,已出货未退款,已提现,饮料,植物蛋白
DD201708167493558702694270337,E43A6E078A07631,3,3,250ml维他原味豆奶,2017/6/20 2:29,D,已出货未退款,已提现,饮料,植物蛋白
DD20170816749355869577585711,E43A6E078A04228,1.6,1.6,20g咪咪虾条马来西亚风味,2017/6/20 2:30,C,已出货未退款,已提现,非饮料,膨化食品
DD2017051014324355A7D6935C360,E43A6E078A04172,4,4,阿萨姆奶茶,2017/6/20 2:31,A,已出货未退款,已提现,饮料,茶饮料
DD20170808201156847DC96C22EA7,E43A6E078A04228,3,3,怡宝纯净水,2017/6/20 2:31,C,已出货未退款,已提现,饮料,水
DD20170816749337401165433898,E43A6E078A06874,3.5,3.5,78g卫龙亲嘴语辣条,2017/6/20 2:35,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493765176983940842,E43A6E078A06874,3,3,250ml维他原味豆奶,2017/6/20 2:52,E,已出货未退款,已提现,饮料,植物蛋白
DD201708167493594639711510018,E43A6E078A04228,7.2,7.2,32g卫龙亲嘴烧,2017/6/20 2:53,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493502917074628242,E43A6E078A04228,2.4,2.4,20g马来西亚风味咪咪蟹味粒0219,2017/6/20 3:46,C,已出货未退款,已提现,非饮料,膨化食品
DD201708167493558673129525718,E43A6E078A04172,4.5,4.5,52g旺旺仙贝,2017/6/20 3:48,A,已出货未退款,已提现,非饮料,膨化食品
DD201708167493558625407262542,E43A6E078A04172,1.5,1.5,45g双汇泡面拍挡,2017/6/20 3:49,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493639754151071673,E43A6E078A04172,12.6,12.6,32g卫龙亲嘴烧,2017/6/20 3:51,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170510124837921440E67DE4C,E43A6E078A04172,3,3,统一绿茶,2017/6/20 3:52,A,已出货未退款,已提现,饮料,茶饮料
DD20170808201050733B18C44BFEF,E43A6E078A04134,3,3,怡宝纯净水,2017/6/20 3:52,B,已出货未退款,已提现,饮料,水
DD2017051012142555D9C05474668,E43A6E078A04172,1.5,1.5,香豆干,2017/6/20 3:53,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170802083440869115E4C438E,E43A6E078A04228,5,5,营养快线,2017/6/20 3:53,C,已出货未退款,已提现,饮料,乳制品
DD201708167493502618094917928,E43A6E078A07631,4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/6/20 3:54,D,已出货未退款,已提现,非饮料,膨化食品
DD2017052418260114E32E5AA9EA3,E43A6E078A04134,3,3,雪碧最新款,2017/6/20 3:55,B,已出货未退款,已提现,饮料,碳酸饮料
DD20170808201002946EFF01A16DD,E43A6E078A04228,3,3,怡宝纯净水,2017/6/20 3:55,C,已出货未退款,已提现,饮料,水
DD2017051917435056A628C596771,E43A6E078A04172,2,2,鸭翅,2017/6/20 3:56,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017080820084634771A979006A,E43A6E078A04134,3,3,怡宝纯净水,2017/6/20 3:56,B,已出货未退款,已提现,饮料,水
DD201708167493381771834319028,E43A6E078A06874,4.5,4.5,78g卫龙亲嘴语辣条,2017/6/20 4:01,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493317167156654506,E43A6E078A04134,6,6,268ml雀巢咖啡丝滑拿铁,2017/6/20 4:55,B,已出货未退款,已提现,饮料,咖啡
DD2017052418101494DBEDDDCEE7D,E43A6E078A04134,3,3,雪碧最新款,2017/6/20 5:26,B,已出货未退款,已提现,饮料,碳酸饮料
DD20170808200744718DECCAB282E,E43A6E078A04228,3,3,怡宝纯净水,2017/6/20 5:26,C,已出货未退款,已提现,饮料,水
DD201708167493639706494672197,E43A6E078A07631,9,9,32g卫龙亲嘴烧红烧牛肉味,2017/6/20 5:56,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493620246880419683,E43A6E078A06874,4.5,4.5,250ml燕塘原味酸奶,2017/6/20 5:57,E,已出货未退款,已提现,饮料,乳制品
DD201708167493409933639123551,E43A6E078A06874,4.5,4.5,78g卫龙亲嘴语辣条,2017/6/20 6:29,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493317435904020618,E43A6E078A04134,1.8,1.8,32g卫龙亲嘴烧,2017/6/20 7:31,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749331743624008878,E43A6E078A07631,5.5,5.5,85g统一老坛酸菜牛肉面,2017/6/20 7:37,D,已出货未退款,已提现,非饮料,方便速食
DD20170417231009795EF83095363,E43A6E078A07631,4,4,王老吉（500ml）,2017/6/20 7:38,D,已出货未退款,已提现,饮料,茶饮料
DD2017072613391670D9C53164CCA,E43A6E078A06874,4,4,东鹏特饮,2017/6/20 7:38,E,已出货未退款,已提现,饮料,功能饮料
DD201708167493317652824546289,E43A6E078A04228,4.5,4.5,40g上好佳日式鱼果,2017/6/20 7:39,C,已出货未退款,已提现,非饮料,膨化食品
DD201708167493317660799833561,E43A6E078A04172,4.8,4.8,20g咪咪虾条马来西亚风味,2017/6/20 7:40,A,已出货未退款,已提现,非饮料,膨化食品
DD201708167493317712472585221,E43A6E078A04172,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/20 7:41,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493425527057241366,E43A6E078A06874,4.5,4.5,78g卫龙亲嘴语辣条,2017/6/20 7:47,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072613392855C39DB6C6B11,E43A6E078A04172,3,3,可口可乐（500ml）,2017/6/20 7:48,A,已出货未退款,已提现,饮料,碳酸饮料
DD2017041800381015BEC66D8B990,E43A6E078A07631,3,3,茉莉蜜茶,2017/6/20 7:48,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493368436866325105,E43A6E078A07631,4.5,4.5,40g乐事美国经典原味,2017/6/20 7:53,D,已出货未退款,已提现,非饮料,膨化食品
DD2017072613401959D4A176F0C5F,E43A6E078A07631,3,3,可口可乐（500ml）,2017/6/20 7:53,D,已出货未退款,已提现,饮料,碳酸饮料
DD201708082006562651369CC094B,E43A6E078A04134,3,3,怡宝纯净水,2017/6/20 7:54,B,已出货未退款,已提现,饮料,水
DD20170418004720145A1A128B75C,E43A6E078A07631,4.5,4.5,脉动,2017/6/20 7:54,D,已出货未退款,已提现,饮料,功能饮料
DD201708167493639617967530382,E43A6E078A04172,6,6,86g合味道浓猪骨味,2017/6/20 7:55,A,已出货未退款,已提现,非饮料,方便速食
DD201708167493434840724080291,E43A6E078A06874,3.5,3.5,78g卫龙亲嘴语辣条,2017/6/20 7:56,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493406311702063206,E43A6E078A06874,2.5,2.5,250ml维他奶巧克力味,2017/6/20 7:57,E,已出货未退款,已提现,饮料,植物蛋白
DD20170726134155753DFD3F6D728,E43A6E078A06874,4,4,王老吉（罐）,2017/6/20 7:57,E,已出货未退款,已提现,饮料,茶饮料
DD201708167493457886647813061,E43A6E078A06874,4.5,4.5,78g卫龙亲嘴语辣条,2017/6/20 7:59,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493317864730550979,E43A6E078A04228,0.8,0.8,20g咪咪虾条马来西亚风味,2017/6/20 8:10,C,已出货未退款,已提现,非饮料,膨化食品
DD201708167493317877096155788,E43A6E078A04228,2.5,2.5,无穷农场盐_鸡蛋,2017/6/20 8:14,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493317878044296853,E43A6E078A07631,0.8,0.8,20g咪咪虾条马来西亚风味,2017/6/20 8:15,D,已出货未退款,已提现,非饮料,膨化食品
DD2017041801432776D4412D2234F,E43A6E078A04172,4,4,脉动,2017/6/20 8:47,A,已出货未退款,已提现,饮料,功能饮料
DD2017072613474494408C33B6806,E43A6E078A06874,4,4,王老吉（罐）,2017/6/20 8:47,E,已出货未退款,已提现,饮料,茶饮料
DD201708167493208253435257409,E43A6E078A06874,4,4,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/20 8:48,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493248442738772285,E43A6E078A06874,2,2,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/20 8:54,E,已出货未退款,已提现,非饮料,饼干糕点
DD201704180144064220C3C7EF465,E43A6E078A04172,2.5,2.5,维他奶,2017/6/20 8:59,A,已出货未退款,已提现,饮料,植物蛋白
DD201707261358493711D8B86BD5D,E43A6E078A06874,1.5,1.5,香豆干,2017/6/20 8:59,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493639581092697047,E43A6E078A07631,6.5,6.5,70g乐事薯片（黄瓜味）,2017/6/20 9:01,D,已出货未退款,已提现,非饮料,膨化食品
DD201708167493558503925207045,E43A6E078A04228,3,3,12g劲仔小鱼麻辣味,2017/6/20 9:02,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017041805471152D7FDF696BE4,E43A6E078A04172,4,4,银鹭八宝粥,2017/6/20 9:03,A,已出货未退款,已提现,饮料,方便速食
DD2017080416450865EA9E355D0A8,E43A6E078A06874,1,1,香豆干,2017/6/20 9:03,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493639540651107136,E43A6E078A04134,1.8,1.8,32g卫龙亲嘴烧,2017/6/20 9:04,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493318299327487849,E43A6E078A04172,1.5,1.5,卫龙亲嘴烧红烧牛肉味,2017/6/20 9:05,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170418060924425AE1770F374,E43A6E078A04172,3,3,统一绿茶,2017/6/20 9:16,A,已出货未退款,已提现,饮料,茶饮料
DD2017072614043073436CF012E01,E43A6E078A06874,1.5,1.5,香豆干,2017/6/20 9:16,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749340631307468887,E43A6E078A04172,5,5,110g顺宝九制话梅,2017/6/20 9:17,A,已出货未退款,已提现,非饮料,蜜饯/果干
DD2017072614075134C3A4101D127,E43A6E078A04172,2,2,怡宝纯净水,2017/6/20 9:17,A,已出货未退款,已提现,饮料,水
DD201708167493309765722243536,E43A6E078A06874,2,2,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/20 9:20,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493318433555984213,E43A6E078A04228,3,3,250ml维他柠檬茶,2017/6/20 9:43,C,已出货未退款,已提现,饮料,茶饮料
DD2017041807492817C26DFCF9A4A,E43A6E078A04172,3,3,卫龙大面筋,2017/6/20 9:51,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170726141004503F1649525DE,E43A6E078A07631,2,2,怡宝纯净水,2017/6/20 9:51,D,已出货未退款,已提现,饮料,水
DD201708167493318489012563125,E43A6E078A07631,5,5,30g无穷农场盐_鸡蛋,2017/6/20 9:54,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493318490160699165,E43A6E078A04228,12,12,250ml燕塘原味酸奶,2017/6/20 9:59,C,已出货未退款,已提现,饮料,乳制品
DD2017041807502581A32D90E0872,E43A6E078A04172,5,5,天地一号,2017/6/20 10:02,A,已出货未退款,已提现,饮料,果蔬饮料
DD2017072614190147D1920C792AB,E43A6E078A06874,3.5,3.5,伊利纯牛奶,2017/6/20 10:02,E,已出货未退款,已提现,饮料,乳制品
DD201708167493364470172199562,E43A6E078A06874,4,4,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/20 10:08,E,已出货未退款,已提现,非饮料,饼干糕点
DD20170816749363953203102772,E43A6E078A04172,6.5,6.5,91g徐福记凤梨酥,2017/6/20 10:24,A,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493502484065014151,E43A6E078A07631,4.5,4.5,250ml燕塘原味酸奶,2017/6/20 10:25,D,已出货未退款,已提现,饮料,乳制品
DD20170418112655136AE1673DA76,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/6/20 10:26,A,已出货未退款,已提现,饮料,功能饮料
DD20170804164434917A3B1E19EBA,E43A6E078A06874,1,1,香豆干,2017/6/20 10:26,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493558376280320238,E43A6E078A04228,4.5,4.5,250ml燕塘原味酸奶,2017/6/20 10:27,C,已出货未退款,已提现,饮料,乳制品
DD201708167493639469015357613,E43A6E078A04228,1.6,1.6,20g咪咪虾条马来西亚风味,2017/6/20 11:11,C,已出货未退款,已提现,非饮料,膨化食品
DD201708167493472564222214365,E43A6E078A04228,5.5,5.5,205g伊利安慕希原味,2017/6/20 11:14,C,已出货未退款,已提现,饮料,乳制品
DD2017080820062428E72078C9722,E43A6E078A04228,3,3,怡宝纯净水,2017/6/20 11:14,C,已出货未退款,已提现,饮料,水
DD201708167493318633978230846,E43A6E078A07631,6.5,6.5,250ml红牛,2017/6/20 11:16,D,已出货未退款,已提现,饮料,功能饮料
DD201708167493318645176277856,E43A6E078A04228,1.6,1.6,韩国海牌海苔,2017/6/20 11:46,C,已出货未退款,已提现,非饮料,海味零食
DD201708167493318699985932822,E43A6E078A04228,3,3,250ml维他原味豆奶,2017/6/20 11:47,C,已出货未退款,已提现,饮料,植物蛋白
DD201708167493318849297125734,E43A6E078A04172,12.5,12.5,100g*5瓶益力多,2017/6/20 11:48,A,已出货未退款,已提现,饮料,乳制品
DD201708167493390199886010801,E43A6E078A06874,2,2,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/20 11:54,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493318949563828367,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017/6/20 11:58,B,已出货未退款,已提现,非饮料,方便速食
DD201708167493448635713384735,E43A6E078A06874,4.5,4.5,40g乐事美国经典原味,2017/6/20 11:59,E,已出货未退款,已提现,非饮料,膨化食品
DD2017072614195917FC3CB3C44A7,E43A6E078A06874,3.5,3.5,芬达330ml,2017/6/20 11:59,E,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493305062799246234,E43A6E078A06874,10,10,37.5g费列罗榛果威化巧克力3颗,2017/6/20 12:04,E,已出货未退款,已提现,非饮料,糖果/巧克力
DD201708167493407088353227927,E43A6E078A06874,5,5,480ml小茗同学冷泡青柠红茶,2017/6/20 12:04,E,已出货未退款,已提现,饮料,茶饮料
DD2017072614212877C2526B9F533,E43A6E078A06874,3.5,3.5,芬达330ml,2017/6/20 12:04,E,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493318985333051277,E43A6E078A04228,1.6,1.6,20g咪咪虾条马来西亚风味,2017/6/20 12:08,C,已出货未退款,已提现,非饮料,膨化食品
DD201708167493318991057079801,E43A6E078A04228,3,3,250ml维他原味豆奶,2017/6/20 12:13,C,已出货未退款,已提现,饮料,植物蛋白
DD201708167493319380231738654,E43A6E078A06874,11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/6/20 12:14,E,已出货未退款,已提现,非饮料,糖果/巧克力
DD2017072614303044F8F59B705F3,E43A6E078A06874,4,4,王老吉（罐）,2017/6/20 12:14,E,已出货未退款,已提现,饮料,茶饮料
DD201708167493306546438566063,E43A6E078A06874,2.5,2.5,34g公仔迷你杯牛肉味,2017/6/20 12:20,E,已出货未退款,已提现,非饮料,方便速食
DD20170726143823695CDE239FFD0,E43A6E078A06874,4,4,王老吉（罐）,2017/6/20 12:20,E,已出货未退款,已提现,饮料,茶饮料
DD201708167493319004845728223,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017/6/20 12:24,B,已出货未退款,已提现,饮料,茶饮料
DD2017081674933190343601349,E43A6E078A04134,3.5,3.5,85g新麦潮手撕面包（提子味）,2017/6/20 12:25,B,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493407431624853173,E43A6E078A04134,8,8,80g四洲粟一烧烧烤味,2017/6/20 12:26,B,已出货未退款,已提现,非饮料,膨化食品
DD2017041811392683E931385439C,E43A6E078A04134,3,3,统一冰红茶,2017/6/20 12:26,B,已出货未退款,已提现,饮料,茶饮料
DD2017072614442442CC50AC29E07,E43A6E078A06874,3.5,3.5,伊利纯牛奶,2017/6/20 12:26,E,已出货未退款,已提现,饮料,乳制品
DD20170418115102105F0059F31C7,E43A6E078A04228,3,3,卫龙大面筋,2017/6/20 12:28,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170726144518749EFAAAF99B8,E43A6E078A06874,3.5,3.5,伊利纯牛奶,2017/6/20 12:28,E,已出货未退款,已提现,饮料,乳制品
DD201708167493319086002459872,E43A6E078A04134,8.8,8.8,20g咪咪虾条马来西亚风味,2017/6/20 12:32,B,已出货未退款,已提现,非饮料,膨化食品
DD201708167493391324317935251,E43A6E078A06874,4,4,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/20 12:34,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493400817272777985,E43A6E078A06874,2,2,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/20 12:44,E,已出货未退款,已提现,非饮料,饼干糕点
DD2017041811570991F2E34FA5415,E43A6E078A04134,4,4,营养快线,2017/6/20 12:46,B,已出货未退款,已提现,饮料,乳制品
DD2017072614462497DDB597569F6,E43A6E078A06874,3.5,3.5,芬达330ml,2017/6/20 12:46,E,已出货未退款,已提现,饮料,碳酸饮料
DD201704181158248362BB8E2EFEB,E43A6E078A04134,2,2,鸭翅,2017/6/20 12:47,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201707261447163031ACF14D9F6,E43A6E078A06874,5,5,雪碧（500ml）,2017/6/20 12:47,E,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493765599452717662,E43A6E078A06874,3,3,13g无穷烤鸡小腿蜂蜜味,2017/6/20 12:52,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493448121896780244,E43A6E078A06874,3,3,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/20 12:57,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493709718254033907,E43A6E078A06874,3.5,3.5,78g卫龙亲嘴语辣条,2017/6/20 12:59,E,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493319261190510612,E43A6E078A07631,3,3,250ml维他奶低糖原味,2017/6/20 13:07,D,已出货未退款,已提现,饮料,植物蛋白
DD2017080416203084BE42300A0F0,E43A6E078A04134,3,3,怡宝纯净水,2017/6/20 13:11,B,已出货未退款,已提现,饮料,水
DD201705101127548229A011CE8AE,E43A6E078A04228,3,3,雪碧（500ml）,2017/6/20 13:11,C,已出货未退款,已提现,饮料,碳酸饮料
DD2017051623291533AB0B905C1E1,E43A6E078A06874,4,4,果粒橙,2017/6/20 13:11,E,已出货未退款,已提现,饮料,果蔬饮料
DD201708167493319341556335309,E43A6E078A04134,1.5,1.5,12g劲仔小鱼麻辣味,2017/6/20 13:17,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493319364273055565,E43A6E078A04134,4.5,4.5,65g卫龙亲嘴豆皮,2017/6/20 13:19,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170418130752773838DBBEE78,E43A6E078A04134,3,3,统一绿茶,2017/6/20 13:25,B,已出货未退款,已提现,饮料,茶饮料
DD20170726145328441AA5D6D9EAC,E43A6E078A06874,4,4,王老吉（罐）,2017/6/20 13:25,E,已出货未退款,已提现,饮料,茶饮料
DD2017041813235110A7CF10E6E47,E43A6E078A04134,3,3,茉莉蜜茶,2017/6/20 13:26,B,已出货未退款,已提现,饮料,茶饮料
DD20170726145408592B67B63402D,E43A6E078A06874,3.5,3.5,雪碧330ml,2017/6/20 13:26,E,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493455049173625676,E43A6E078A06874,3,3,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/20 13:28,E,已出货未退款,已提现,非饮料,饼干糕点
